time, iteration, regSquaredError
2017-05-25 02:40:07,842,85153.6614131049
2017-05-25 02:40:49,843,85153.3868560529
2017-05-25 02:41:32,844,85153.1130005174
2017-05-25 02:42:14,845,85152.8398439363
2017-05-25 02:42:56,846,85152.5673837694
2017-05-25 02:43:38,847,85152.295617481
2017-05-25 02:44:20,848,85152.024542545
2017-05-25 02:45:02,849,85151.7541564605
2017-05-25 02:45:44,850,85151.4844567128
2017-05-25 02:46:26,851,85151.2154408247
2017-05-25 02:47:08,852,85150.9471063081
2017-05-25 02:47:50,853,85150.6794506956
2017-05-25 02:48:32,854,85150.4124715317
2017-05-25 02:49:14,855,85150.1461663652
2017-05-25 02:49:56,856,85149.8805327535
2017-05-25 02:50:38,857,85149.6155682776
2017-05-25 02:51:20,858,85149.3512705122
2017-05-25 02:52:02,859,85149.0876370547
2017-05-25 02:52:44,860,85148.8246655068
2017-05-25 02:53:26,861,85148.5623534763
2017-05-25 02:54:08,862,85148.3006985906
2017-05-25 02:54:51,863,85148.0396984864
2017-05-25 02:55:33,864,85147.7793507928
2017-05-25 02:56:15,865,85147.5196531781
2017-05-25 02:56:57,866,85147.2606032923
2017-05-25 02:57:39,867,85147.0021988154
2017-05-25 02:58:22,868,85146.7444374203
2017-05-25 02:59:04,869,85146.4873168052
2017-05-25 02:59:46,870,85146.2308346736
2017-05-25 03:00:28,871,85145.9749887255
2017-05-25 03:01:10,872,85145.7197766883
2017-05-25 03:01:52,873,85145.465196293
2017-05-25 03:02:34,874,85145.211245272
2017-05-25 03:03:16,875,85144.9579213801
2017-05-25 03:03:58,876,85144.7052223699
2017-05-25 03:04:40,877,85144.4531460108
2017-05-25 03:05:22,878,85144.2016900787
2017-05-25 03:06:04,879,85143.9508523606
2017-05-25 03:06:46,880,85143.7006306454
2017-05-25 03:07:28,881,85143.4510227414
2017-05-25 03:08:10,882,85143.2020264601
2017-05-25 03:08:52,883,85142.9536396259
2017-05-25 03:09:35,884,85142.7058600627
2017-05-25 03:10:17,885,85142.4586856199
2017-05-25 03:10:59,886,85142.2121141346
2017-05-25 03:11:41,887,85141.9661434726
2017-05-25 03:12:23,888,85141.7207714935
2017-05-25 03:13:05,889,85141.4759960798
2017-05-25 03:13:47,890,85141.2318151091
2017-05-25 03:14:29,891,85140.9882264762
2017-05-25 03:15:11,892,85140.7452280765
2017-05-25 03:15:54,893,85140.5028178304
2017-05-25 03:16:36,894,85140.2609936478
